person_id,event_id,event_name,date
12354,4491,"What garlic is to salad, insanity is to art.
",20170912
12354,2183,"A diva who specializes in risqu'e arias is an off-coloratura soprano...
",20170605
12361,9470,"Faith is the quality that enables you to eat blackberry jam on a picnic
",20170612
12363,9876,"        stupidity.
",20180310
12363,2834,"Chicken Little was right.
",20170423
12363,3077,"        And masculine urgin's,
",20170905
12365,7780,"tickets.
",20171023
12365,6480,"A language that doesn't affect the way you think about programming is
",20170711
12365,3984,"If time heals all wounds, how come the belly button stays the same?
",20180311
12371,7331,"Corollary:
",20180225
12371,9776,"                -- Ambrose Bierce
",20180412
12372,6801,"Others will look to you for stability, so hide when you bite your
",20170119
12372,3284,"        A new hydrocarbon
",20170401
12372,3779,"                -- W. C. Fields
",20171226
12376,1751,"It was the reader's CONS
",20171217
12378,7245,"If God had wanted you to go around nude, He would have given you bigger
",20170112
12378,2506,"        Superiority is recessive.
",20170707
12394,149,"You can create your own opportunities this week.  Blackmail a senior
",20170704
12412,9388,"The pot's at the other end.
",20170309
12423,1046,"Californians trying to share the experience.
",20171112
12423,3998,"And this was very odd, because it was
",20170610
12423,9427,"""If you go on with this nuclear arms race, all you are going to do is
",20170625
12468,1143,Groovin' Graph Gathering,20170429
12468,1143,Groovin' Graph Gathering,20170929
12479,4381,"        3) ""If you were as smart as you think you are, you wouldn't be
",20180309
12479,7758,"It was a book to kill time for those who liked it better dead.
",20170930
12479,6789,"Stay away from flying saucers today.
",20170327
12484,5810,"There are two ways to write error-free programs.  Only the third one
",20180429
12484,5585,"Condense soup, not books!
",20170906
12484,1229,"Justice: A decision in your favor.
",20170917
12488,1978,"slandered.
",20171231
12488,8176,"Real Programmers never work 9 to 5.  If any real programmers are around a 9 AM,
",20180301
12488,1794,"Just because you're paranoid doesn't mean they AREN'T after you.
",20171220
12495,3999,"The average woman would rather have beauty than brains, because the
",20170213
12509,8029,"The answer is 42.
",20170410
12519,9681,"                -- John O'Hara
",20170903
12519,8620,"                -- Oscar Wilde
",20170414
12519,3046,"middle of the machine room.
",20180307
12526,4804,"                -- Ambrose Bierce
",20170323
12533,295,"                -- Salvor Hardin
",20170324
12534,4965,"        Responsibility always exceeds authority.
",20171104
12534,1194,"The answer is 42.
",20180404
12542,5101,"automation?
",20180208
12542,7424,"                -- Arthur Naiman
",20170518
12547,9,"responsibility at the other.
",20170426
12550,5151,"they ought to be.  Hence the custom among the Scythians of plucking out
",20171022
12550,9432,"Don't feed the bats tonight.
",20171001
12565,4491,"Majority: That quality that distinguishes a crime from a law.
",20180406
12573,5605,"                -- La Rouchefoucauld
",20170521
12573,402,"WHERE CAN THE MATTER BE
",20170719
12578,2863,"easy to handle:  You've solved the wrong problem.  Work hard to
",20170926
12582,8012,"
",20170706
12582,9064,"this sort of trash.
",20170813
12613,4193,"If God had wanted you to go around nude, He would have given you bigger
",20170308
12613,1851,"Ass: The masculine of ""lass"".
",20170908
12630,9923,"Californians trying to share the experience.
",20170212
12630,4286,"Die?  I should say not, dear fellow.  No Barrymore would allow such a
",20171218
12630,2677,"Good advice is something a man gives when he is too old to set a bad
",20180124
12657,4017,"Flappity, floppity, flip
",20180416
12664,6965,"How many Zen masters does it take to screw in a light bulb?
",20170503
12665,6964,"                -- Yiddish saying
",20180302
12677,8068,"In a chronodimensional skip.
",20170911
12711,3734,"full days you don't get.  Try to avoid Februarys whenever possible.
",20171227
12711,9738,"changer clothes.  Mountain climbing is OK, and real programmers wear their
",20170616
12724,2910,"IBM had a PL/I,
",20170523
12732,5004,"life.
",20180416
12736,8600,"                -- Herbert Prochnow
",20170411
12736,5914,"Good day for overcoming obstacles.  Try a steeplechase.
",20171217
12736,6077,"He looked at me as if I was a side dish he hadn't ordered.
",20170709
12737,5061,"WHERE CAN THE MATTER BE
",20171125
12754,8633,"Losing your drivers' license is just God's way of saying ""BOOGA, BOOGA!""
",20180105
12761,5512,"are 50-50 it will.
",20171112
12761,1785,"The mouse on the m""obius strip;
",20170210
12761,703,"She missed an invaluable opportunity to give him a look that you could
",20180328
12770,4354,"The Third Law:  You can only break even at absolute zero.
",20171216
12770,4286,"nothing of interest is easy.
",20171117
12770,5753,"                -- Bellamy Brooks
",20170227
12778,2559,"Coward: One who in a perilous emergency thinks with his legs.
",20170612
12778,3376,"Is it possible that software is not like anything else, that it is
",20171116
12781,1751,"You cannot kill time without injuring eternity.
",20180331
12818,7820,"
",20170908
12836,9828,"""The way to make a small fortune in the commodities market is to start
",20180305
12836,2206,"bread.
",20170405
12839,4381,"It seems like the less a statesman amounts to, the more he loves the
",20170215
12841,6612,"Ambition is a poor excuse for not having sense enough to be lazy.
",20170504
12841,9319,"        You can make it foolproof, but you can't make it
",20170513
12850,8657,"        This person must be fired.
",20180330
12850,9310,"Earn cash in your spare time -- blackmail your friends
",20170429
12855,7182,"        Thy programs run, thy syscalls done,
",20170717
12855,4246,"When the government bureau's remedies do not match your problem, you
",20171002
12879,4287,"describe the picture.  Hardly any sets of 10K words can be adequately
",20170113
12879,8600,"One can't proceed from the informal to the formal by formal means.
",20170701
12901,7156,"Guns aren't lawful;
",20180225
12901,5030,"what it is I'll get married again.
",20171104
12901,5091,"And drugs cause cramp.
",20171224
12941,6503,"Truth will be out this morning.  (Which may really mess things up.)
",20170102
12955,5562,"A bachelor is a selfish, undeserving guy who has cheated some woman
",20180427
12955,6236,"                -- Arthur Naiman
",20180307
12955,8417,"was to go away.
",20180217
12971,7773,"I'd give my right arm to be ambidextrous.
",20171119
12971,4941,"mail.  Corresponding errors will show up in the duplicate while the
",20171125
13017,1193,"Artistic ventures highlighted.  Rob a museum.
",20170827
13018,6447,"George Orwell was an optimist.
",20170806
13018,9414,"To prove this to yourself, try opening the refrigerator door before
",20170829
13032,2306,"Real Programmers don't comment their code.  If it was hard to write, it should
",20180428
13032,3629,"        Opportunity always knocks at the least opportune moment.
",20170708
13042,797,"Nihilism should commence with oneself.
",20180310
13042,2193,"himself from the sphere of exaction.
",20170418
13042,9150,"Boy: A noise with dirt on it.
",20170525
13047,4006,"Turnaucka's Law:
",20170824
13047,129,"We wish you a Hare Krishna
",20180418
13047,7478,"Van Roy's Law:
",20180325
13050,104,"You've been leading a dog's life.  Stay off the furniture.
",20180222
13050,8600,"Earn cash in your spare time -- blackmail your friends.
",20170205
13050,364,"Corner, Vermont.""
",20170816
13054,1166,"Death: to stop sinning suddenly.
",20170619
13064,8753,"three friends.  If they're ok, you're it.
",20170110
13080,8629,"""Really ??  What a coincidence, I'm shallow too!!""
",20170203
13080,7271,"Time flies like an arrow
",20180222
13080,5784,"indigestion.
",20180323
13108,7587,"                -- Elbert Hubbard
",20170726
13108,4004,"        He said, ""Yes, I know.
",20180227
13108,3123,"                -- Elbert Hubbard
",20180101
13119,1604,"            once.
",20170608
13119,3755,"Good day for a change of scene.  Repaper the bedroom wall.
",20171204
13119,8629,"Earn cash in your spare time -- blackmail your friends
",20170102
13131,3885,"""In short, _N is Richardian if, and only if, _N is not Richardian.""
",20170220
13131,9472,"Others will look to you for stability, so hide when you bite your
",20170608
13155,1973,"        instructor will assign 200 pages on planaria.
",20170506
13155,55,"out of a divorce.
",20170612
13155,537,"                -- Albert Einstein
",20170128
13189,5648,"Hello Dr. Falken.
",20180208
13189,4351,"revitalize the corner saloon.
",20170630
13189,718,"tickets.
",20180401
13212,6722,"A language that doesn't affect the way you think about programming is
",20170516
13212,2274,"Good-bye.  I am leaving because I am bored.
",20170320
13212,8859,"        But this output can be
",20170811
13227,5162,"She missed an invaluable opportunity to give him a look that you could
",20170305
13227,6015,"describe the picture.  Hardly any sets of 10K words can be adequately
",20180325
13241,7401,"of another.
",20170731
13241,8504,"Justice: A decision in your favor.
",20170803
13242,7227,"Do molecular biologists wear designer genes?
",20171129
13242,3357,"        While her lover lamented
",20170814
13242,9325,"Succumb to natural tendencies.  Be hateful and boring.
",20170613
13252,6184,"                -- George Saunders' dying words
",20180316
13252,4287,"        when someone inadvertently opens the darkroom door and all of
",20180422
13253,2270,"Man is the only animal that blushes -- or needs to.
",20170805
13253,8538,"the continuing viability of Fortran.
",20170102
13256,1999,"listings or the object deck.
",20170403
13256,7660,"                -- Don Quinn
",20170918
13261,2227,"Truth will be out this morning.  (Which may really mess things up.)
",20170425
