person_id,transcript
21738,"were nowhere to be found: all she could see, when she looked down, was
"
21741,"people began running about in all directions, tumbling up against each
"
21761,"
"
21772,"
"
21800,"
"
21858,"
"
21887,"stretched her arms round it as far as they would go, and broke off a bit
"
21900,"
"
21908,"cucumber-frames there must be!’ thought Alice. ‘I wonder what they’ll do
"
21925,"rumbling of little cartwheels, and the sound of a good many voices
"
21994,"‘I’m a poor man,’ the Hatter went on, ‘and most things twinkled after
"
22011,"
"
22036,"First came ten soldiers carrying clubs; these were all shaped like
"
22070,"‘Who’s making personal remarks now?’ the Hatter asked triumphantly.
"
22085,"
"
22088,"   Don’t let him know she liked them best,
"
22095,"set off at once, and ran till she was quite tired and out of breath, and
"
22112,"‘You mean you can’t take LESS,’ said the Hatter: ‘it’s very easy to take
"
22138,"King, rubbing his hands; ‘so now let the jury--’
"
22148,"‘Don’t you mean “purpose”?’ said Alice.
"
22150,"
"
22162,"Alice felt dreadfully puzzled. The Hatter’s remark seemed to have no
"
22167,"angrily: ‘really you are very dull!’
"
22177,"quite a conversation of it altogether; but after a few minutes she heard
"
22183,"things--everything that begins with an M--’
"
22196,"‘Very much indeed,’ said Alice.
"
22220,"
"
22227,"all of them bowed low.
"
22245,"advantage from the change: and Alice was a good deal worse off than
"
22247,"
"
22314,"
"
22319,"procession, came THE KING AND QUEEN OF HEARTS.
"
22329,"The Queen’s argument was, that if something wasn’t done about it in less
"
22365,"Alice did not dare to disobey, though she felt sure it would all come
"
22369,"thinking of?’
"
22376,"like a Jack-in-the-box, and up I goes like a sky-rocket!’
"
22381,"
"
22393,"
"
22406,"conversations?’
"
22460,"remedies--’
"
22496,"Alice said nothing; she had sat down with her face in her hands,
"
22507,"
"
22528,"             Said
"
22568,"‘Ugh!’ said the Lory, with a shiver.
"
22569,"[‘I only wish it was,’ the March Hare said to itself in a whisper.)
"
22576,"   Game, or any other dish?
"
22619,"‘Of course twinkling begins with a T!’ said the King sharply. ‘Do you
"
22636,"
"
22644,"in the world am I? Ah, THAT’S the great puzzle!’ And she began thinking
"
22650,"
"
22665,"
"
22695,"mice in the air, I’m afraid, but you might catch a bat, and that’s very
"
22705,"
"
22725,"
"
22730,"memorandum of the fact.
"
22749,"
"
22759,"if you were INSIDE, you might knock, and I could let you out, you know.’
"
22780,"stretched her arms round it as far as they would go, and broke off a bit
"
22823,"
"
22838,"as all that.’
"
22871,"The Hatter opened his eyes very wide on hearing this; but all he SAID
"
22894,"‘With extras?’ asked the Mock Turtle a little anxiously.
"
22906,"‘Pray don’t trouble yourself to say it any longer than that,’ said
"
22911,"out as loud as she could, ‘If you do. I’ll set Dinah at you!’
"
22942,"
"
22944,"can do no more, whatever happens. What WILL become of me?’
"
22958,"tone, ‘I’m afraid I’ve offended it again!’ For the Mouse was swimming
"
22985,"to on the English coast you find a number of bathing machines in the
"
22988,"vanishing so suddenly: you make one quite giddy.’
"
23014,"she passed; it was labelled ‘ORANGE MARMALADE’, but to her great
"
23026,"certainly did NOT, being made entirely of cardboard.)
"
23042,"and she very good-naturedly began hunting about for them, but they were
"
23064,"only too glad to do so.
"
23067,"
"
23073,"
"
23097,"book her sister was reading, but it had no pictures or conversations in
"
23103,"was over, and both the hedgehogs were out of sight: ‘but it doesn’t
"
23135,"‘Have some wine,’ the March Hare said in an encouraging tone.
"
23136,"‘Stand up and repeat “‘TIS THE VOICE OF THE SLUGGARD,”’ said the
"
23178,"at the Cat’s head with great curiosity.
"
23179,"head in the lap of her sister, who was gently brushing away some dead
"
23207,"‘They couldn’t have done that, you know,’ Alice gently remarked; ‘they’d
"
23228,"hot day made her feel very sleepy and stupid), whether the pleasure
"
23260,"The Mock Turtle went on.
"
23264,"
"
23289,"fish)--and rapped loudly at the door with his knuckles. It was opened
"
23291,"        a trial,
"
23332,"but her voice sounded hoarse and strange, and the words did not come the
"
23346,"
"
23363,"
"
23393,"to be, from one minute to another! However, I’ve got back to my right
"
23394,"
"
23414,"
"
23417,"     And welcome little fishes in
"
23494,"‘Read them,’ said the King.
"
23499,"
"
23514,"up at the mouth with strings: into this they slipped the guinea-pig,
"
23527,"shouting ‘Off with his head!’ or ‘Off with her head!’ about once in a
"
23530,"‘Come, that finished the guinea-pigs!’ thought Alice. ‘Now we shall get
"
23547,"Alice took up the fan and gloves, and, as the hall was very hot, she
"
23573,"age, there was no more to be said.
"
23602," Then turn not pale, beloved snail, but come and join the dance.
"
23605,"their mouths--and they’re all over crumbs.’
"
23646,"
"
23763,"you can find it.’ And she squeezed herself up closer to Alice’s side as
"
23766,"that was sitting on the top with its arms folded, quietly smoking a long
"
23804,"         dear Sir,
"
23814,"changed several times since then.’
"
23859,"without attending to her, ‘if we had the door between us. For instance,
"
23868,"
"
23873,"
"
23880,"wig, (look at the frontispiece if you want to see how he did it,) he did
"
23889,"And with that she began nursing her child again, singing a sort of
"
23960,"This was quite a new idea to Alice, and she thought it over a little
"
24012,"‘It isn’t directed at all,’ said the White Rabbit; ‘in fact, there’s
"
24015,"
"
24044,"    That your eye was as steady as ever;
"
24072,"Distraction, Uglification, and Derision.’
"
24089,"          no jury
"
24142,"pack, she could not tell whether they were gardeners, or soldiers, or
"
24143,"rather shyly, ‘I--I hardly know, sir, just at present--at least I know
"
24145,"she looked up, but it was all dark overhead; before her was another
"
24153,"   ‘In my youth,’ said his father, ‘I took to the law,
"
24161,"‘Have some wine,’ the March Hare said in an encouraging tone.
"
24173,"And with that she began nursing her child again, singing a sort of
"
24217,"   An obstacle that came between
"
24218,"the Duchess said after a pause: ‘the reason is, that I’m doubtful about
"
24235,"
"
24241," (In which the cook and the baby joined):--
"
24249,"in the direction it pointed to, without trying to explain the mistake it
"
24255,"‘Come on!’ cried the Gryphon, and, taking Alice by the hand, it hurried
"
24268,"
"
24289,"         Twinkle, twinkle--“’
"
24328,"
"
24332,"dry enough!’ They all sat down at once, in a large ring, with the Mouse
"
24334,"window!’
"
24340,"
"
24347,"    *    *    *    *    *    *
"
24391,"all her coaxing.
"
24394,"‘We called him Tortoise because he taught us,’ said the Mock Turtle
"
24406,"changed into alarm in another moment, when she found that her shoulders
"
24431,"
"
24447,"After a time she heard a little pattering of feet in the distance, and
"
24461,"Lizard’s slate-pencil, and the choking of the suppressed guinea-pigs,
"
24514,"about it.’ (The jury all looked puzzled.)
"
24541,"in the direction it pointed to, without trying to explain the mistake it
"
24543,"
"
24551,"So she called softly after it, ‘Mouse dear! Do come back again, and we
"
24587,"Here was another puzzling question; and as Alice could not think of any
"
24598,"‘Keep your temper,’ said the Caterpillar.
"
24619,"  While the Panther received knife and fork with a growl,
"
24633,"and yawned once or twice, and shook itself. Then it got down off the
"
24645,"‘I dare say you never even spoke to Time!’
"
24647,"
"
24651,"The King laid his hand upon her arm, and timidly said ‘Consider, my
"
24657,"
"
24667,"that she did not dare to laugh; and, as she could not think of anything
"
24670,"‘A cat may look at a king,’ said Alice. ‘I’ve read that in some book,
"
24675,"
"
24693,"her in a languid, sleepy voice.
"
24703,"window!’
"
24708,"best to climb up one of the legs of the table, but it was too slippery;
"
24717,"of tears, ‘I do wish they WOULD put their heads down! I am so VERY tired
"
24718,"CHAPTER XII. Alice’s Evidence
"
24737,"
"
24755,"down! Heads below!’ (a loud crash)--‘Now, who did that?--It was Bill, I
"
24772,"Five and Seven said nothing, but looked at Two. Two began in a low
"
24809,"
"
24915,"she spoke.
"
24934,"any more!’ And here poor Alice began to cry again, for she felt very
"
24938,"it out again, and put it right; ‘not that it signifies much,’ she said
"
24952,"just as well.
"
24953,"just beginning to write this down on their slates, when the White Rabbit
"
24954,"
"
24960,"Then they both bowed low, and their curls got entangled together.
"
24965,"
"
24991,"shouldn’t be hungry for it, you know.’
"
25012,"
"
25077,"beheaded, and that you weren’t to talk nonsense.
"
25133,"
"
25145,"
"
25148,"this last word two or three times over to herself, being rather proud of
"
25277,"Rabbit returning, splendidly dressed, with a pair of white kid gloves in
"
25317,"her a good deal until she made out what it was: she was beginning to
"
25330,"
"
25352,"
"
25389,"
"
25411,"‘THAT generally takes some time,’ interrupted the Gryphon.
"
25426,"and added with a kind of sob, ‘I’ve tried every way, and nothing seems
"
25428,"
"
25462,"
"
25475,"(for when she looked down at her feet, they seemed to be almost out of
"
25478,"Alice a little timidly: ‘but it’s no use going back to yesterday,
"
25496,"of the cattle in the distance would take the place of the Mock Turtle’s
"
25518,"before,’ said Alice,) and round the neck of the bottle was a paper
"
25536,"again, no wonder she felt unhappy.
"
25546,"question, you know.’
"
25553,"
"
25613,"back to the game, the Queen merely remarking that a moment’s delay would
"
25615,"when I learn music.’
"
25621,"
"
25623,"a little shriek, and went on: ‘--that begins with an M, such as
"
25630,"animals and birds waiting outside. The poor little Lizard, Bill, was
"
25632,"
"
25642,"‘Not a bit,’ said the Caterpillar.
"
25651,"‘Yes, we went to school in the sea, though you mayn’t believe it--’
"
